,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1081,304088.1985428051,0.0,127170.4288597925,0,0.0,0.2707288729496559,321634.482172864,0.3112675948006041,1172612.4444845372,248528.2147000045,4563.191302971985,55097.93716993384,60808.27595635137,27870.222713832532,146735362.6656207,27869.812351891956,35996661.51631937,239309.8975154409,19508.86864632437,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2008,Aug04v1,CONUS,-1,18,2008,-1,-1,-1,41991.59232100145,127170.4288597925,0.0,0.0,1.0,0.0
188,300992.27808219177,0.0,105563.41174459264,0,0.0,0.2671937081846535,321634.482172864,0.2914569861661884,1172612.4444845372,248528.2147000045,5475.563350744299,69265.96115446521,60808.27595635137,28191.645254275496,146735362.6656207,28191.193326951856,39642747.75786585,239309.8975154409,19733.835328866302,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2009,Aug04v1,CONUS,-1,18,2009,-1,-1,-1,41991.592867390675,105563.41174459264,0.0,0.0,1.0,0.0
545,314756.4660958904,3046.9360256489776,90454.60266242114,0,0.0,0.265923764832733,321634.482172864,0.2921084441681488,1172612.4444845372,248528.2147000045,6453.210132143568,51892.11335838541,60808.27595635137,34558.1929142665,146735362.6656207,34557.615014391595,50692971.482939415,239309.8975154409,24190.330510074116,274568.5265816594,72,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2010,Aug04v1,CONUS,-1,18,2010,-1,-1,-1,72460.9639469233,90454.60266242114,3046.9360256489776,274568.5265816594,1.0,0.0
143,310507.2966894977,1671.0319183277327,127983.77267264808,0,0.0,0.2715464541660344,321634.482172864,0.31382565288911207,1172612.4444845372,248528.2147000045,4709.882749296506,51544.167392812225,60808.27595635137,24692.635854560853,146735362.6656207,24692.22198911872,36303986.2011815,239309.8975154409,17284.5553923831,198866.61383690697,37,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2011,Aug04v1,CONUS,-1,18,2011,-1,-1,-1,58701.90610237866,127983.77267264808,1671.0319183277327,198866.61383690697,1.0,0.0
573,304626.139571949,79.12615666469839,108263.06964017347,0,0.0,0.27001853277040194,321634.482172864,0.29619830568552274,1172612.4444845372,248528.2147000045,5670.014812131056,56749.128623398436,60808.27595635137,28455.764672835343,146735362.6656207,28455.310557321045,39834694.29575745,239309.8975154409,19918.717390124733,65082.421192127746,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2012,Aug04v1,CONUS,-1,18,2012,-1,-1,-1,42782.85488303914,108263.06964017347,79.12615666469839,65082.421192127746,1.0,0.0
460,305395.1433789954,58.803612335659665,102849.15384280718,0,0.0,0.2691500907322936,321634.482172864,0.2916084347454845,1172612.4444845372,248528.2147000045,5839.816581899601,56402.37011371762,60808.27595635137,27006.6249555553,146735362.6656207,27006.074352208238,48298539.280140385,239309.8975154409,18904.252046545767,79021.37713311845,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2013,Aug04v1,CONUS,-1,18,2013,-1,-1,-1,42579.626976143685,102849.15384280718,58.803612335659665,79021.37713311845,1.0,0.0
486,305191.95707762556,0.0,126442.24549963551,0,0.0,0.2650796826455621,321634.482172864,0.3124546051342735,1172612.4444845372,248528.2147000045,4810.707119326009,57521.60882018444,60808.27595635137,26733.58319824583,146735362.6656207,26733.247258076997,29468435.915235963,239309.8975154409,18713.2730806539,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2014,Aug04v1,CONUS,-1,18,2014,-1,-1,-1,41991.59038876637,126442.24549963551,0.0,0.0,1.0,0.0
711,305580.20993150683,48.50727655513224,79328.5548773648,0,0.0,0.2605947335874114,321634.482172864,0.2772280830048403,1172612.4444845372,248528.2147000045,5909.974438371415,68016.2883313872,60808.27595635137,32089.128263537907,146735362.6656207,32088.480877089758,56788284.99576946,239309.8975154409,22461.936613962836,70030.1738515351,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2015,Aug04v1,CONUS,-1,18,2015,-1,-1,-1,42476.67225852629,79328.5548773648,48.50727655513224,70030.1738515351,1.0,0.0
664,307092.93522313295,0.0,107048.15685786636,0,0.0,0.26490610678651355,321634.482172864,0.2978223001247438,1172612.4444845372,248528.2147000045,5548.80920828272,71507.71755624126,60808.27595635137,27003.976732977346,146735362.6656207,27003.50962030898,40974795.54635066,239309.8975154409,18902.456734216285,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2016,Aug04v1,CONUS,-1,18,2016,-1,-1,-1,41991.590848343556,107048.15685786636,0.0,0.0,1.0,0.0
1180,302036.3121004566,464.33257015165395,105742.25898493742,0,0.0,0.26426189793513105,321634.482172864,0.293547134797889,1172612.4444845372,248528.2147000045,4871.047266482956,55863.98033177839,60808.27595635137,29312.55430694711,146735362.6656207,29312.00324910413,48338407.35911199,239309.8975154409,20518.402274372893,135700.71966545435,10,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2017,Aug04v1,CONUS,-1,18,2017,-1,-1,-1,46634.92047438321,105742.25898493742,464.33257015165395,135700.71966545435,1.0,0.0
282,308819.6184931507,0.0,96001.27299249722,0,0.0,0.2641655045338622,321634.482172864,0.2897661834580256,1172612.4444845372,248528.2147000045,5035.5728725522395,75934.33450540029,60808.27595635137,26581.634394359706,146735362.6656207,26581.198207982132,38261963.01146318,239309.8975154409,18606.83874558749,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2019,Aug04v1,CONUS,-1,18,2019,-1,-1,-1,41991.59013038324,96001.27299249722,0.0,0.0,1.0,0.0
1296,304589.92076502735,0.0,116655.008624015,0,0.0,0.27182205867777515,321634.482172864,0.3004261049920211,1172612.4444845372,248528.2147000045,4614.204166430852,59834.580248149025,60808.27595635137,24640.25507563854,146735362.6656207,24639.873593795128,33463319.65560323,239309.8975154409,17247.91151565659,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs18_Tested2020,Aug04v1,CONUS,-1,18,2020,-1,-1,-1,41991.58683007669,116655.008624015,0.0,0.0,1.0,0.0
1668,301977.5055936073,54.711165651913404,88072.29609365627,0,0.0,0.2674545444406294,277571.4101268396,0.28379868260612123,1189801.883426517,282414.2028004462,5936.958941837597,96719.58825320586,49255.37777702708,29160.798053317787,148271836.9463887,29160.240139598252,48939800.068449154,173631.35813718688,20412.16809771878,71489.36788582063,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1979,Aug04v1,CONUS,-1,19,1979,-1,-1,-1,38176.728089709,88072.29609365627,54.711165651913404,71489.36788582063,1.0,0.0
1701,309578.18920765026,3316.3687747053605,70896.81447549986,0,0.0,0.26395246787924637,277571.4101268396,0.27400936253503594,1189801.883426517,282414.2028004462,8811.486758822979,69386.89039933047,49255.37777702708,29020.912926236237,148271836.9463887,29020.560941858264,30875822.633170426,173631.35813718688,20314.392659300785,236487.97189598018,115,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1980,Aug04v1,CONUS,-1,19,1980,-1,-1,-1,70793.3039425829,70896.81447549986,3316.3687747053605,236487.97189598018,1.0,0.0
552,302284.44771689497,13655.949655699254,84772.1079489644,0,0.0,0.25912471314351126,277571.4101268396,0.2701820545982502,1189801.883426517,282414.2028004462,4679.029574151599,46994.18567792651,49255.37777702708,26720.099707360143,148271836.9463887,26719.802711710967,26052249.93085819,173631.35813718688,18703.86189819768,252748.5208202557,335,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1981,Aug04v1,CONUS,-1,19,1981,-1,-1,-1,174189.10884117786,84772.1079489644,13655.949655699254,252748.5208202557,1.0,0.0
1262,299633.2605022831,4328.973670274611,87267.84510331083,0,0.0,0.2566909347760672,277571.4101268396,0.27972785144362056,1189801.883426517,282414.2028004462,6456.502966868694,63311.91200815152,49255.37777702708,28521.663432581514,148271836.9463887,28520.95552517635,62097140.83417149,173631.35813718688,19964.668867623444,193003.3461270281,134,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1982,Aug04v1,CONUS,-1,19,1982,-1,-1,-1,80919.35204930215,87267.84510331083,4328.973670274611,193003.3461270281,1.0,0.0
1372,305800.8093607306,9853.597296265441,72829.2460160654,0,0.0,0.25458505936381387,277571.4101268396,0.2675755547752008,1189801.883426517,282414.2028004462,7591.016391438198,65522.002278626045,49255.37777702708,26636.395105549527,148271836.9463887,26635.98917307621,35608111.702864446,173631.35813718688,18645.192421153344,289349.51317517617,203,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1983,Aug04v1,CONUS,-1,19,1983,-1,-1,-1,136165.58510446566,72829.2460160654,9853.597296265441,289349.51317517617,1.0,0.0
1314,300952.78608834243,5218.04756666448,93365.38930110766,0,0.0,0.2595475552552688,277571.4101268396,0.28445890763276277,1189801.883426517,282414.2028004462,5743.55119352934,67254.1733175379,49255.37777702708,28484.963626236724,148271836.9463887,28484.468086376055,43468408.8478536,173631.35813718688,19939.127660463237,231763.18725970347,147,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1984,Aug04v1,CONUS,-1,19,1984,-1,-1,-1,89810.0909509598,93365.38930110766,5218.04756666448,231763.18725970347,1.0,0.0
756,304312.90342465753,220.8427169766569,94075.72765142948,0,0.0,0.2627501869639085,277571.4101268396,0.29012179959123024,1189801.883426517,282414.2028004462,6284.391084512609,86577.58221553359,49255.37777702708,26424.475383537207,148271836.9463887,26424.090104020423,33796448.9149125,173631.35813718688,18496.863072814296,76399.37056071169,15,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1985,Aug04v1,CONUS,-1,19,1985,-1,-1,-1,39838.038951328745,94075.72765142948,220.8427169766569,76399.37056071169,1.0,0.0
1274,301565.7832191781,7878.133553122881,80767.3967588965,0,0.0,0.2586173468685507,277571.4101268396,0.2717274504417589,1189801.883426517,282414.2028004462,6595.212119416914,56970.59790979489,49255.37777702708,27310.853125495927,148271836.9463887,27310.530393336103,28309838.58556139,173631.35813718688,19117.37127533527,219325.17911067329,225,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1986,Aug04v1,CONUS,-1,19,1986,-1,-1,-1,116410.94881967697,80767.3967588965,7878.133553122881,219325.17911067329,1.0,0.0
1136,303652.43230593606,11034.575506802761,58786.98052885223,0,0.0,0.26164664662124054,277571.4101268396,0.2502367280831821,1189801.883426517,282414.2028004462,5594.766037267014,65025.98763453129,49255.37777702708,25159.251028668823,148271836.9463887,25158.89808586199,30959895.34265634,173631.35813718688,17611.228660103392,226925.83738575852,273,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1987,Aug04v1,CONUS,-1,19,1987,-1,-1,-1,147975.36469873102,58786.98052885223,11034.575506802761,226925.83738575852,1.0,0.0
1547,307889.9653916211,5646.896966476845,98007.92591350999,0,0.0,0.2648600958818636,277571.4101268396,0.293708643783056,1189801.883426517,282414.2028004462,6278.207987930483,66385.47842094318,49255.37777702708,30227.562068658728,148271836.9463887,30226.93470725028,55031702.51584241,173631.35813718688,21158.854295075198,230181.9048521417,167,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1988,Aug04v1,CONUS,-1,19,1988,-1,-1,-1,94098.58791140853,98007.92591350999,5646.896966476845,230181.9048521417,1.0,0.0
1188,304674.93972602737,5975.479754763392,72212.2564651213,0,0.0,0.2680103812356238,277571.4101268396,0.26686745988252775,1189801.883426517,282414.2028004462,5662.342546761324,68101.47533528175,49255.37777702708,27958.12162316863,148271836.9463887,27957.671710006747,39466066.842612505,173631.35813718688,19570.37019700472,223400.1244053073,165,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1989,Aug04v1,CONUS,-1,19,1989,-1,-1,-1,97384.41193634948,72212.2564651213,5975.479754763392,223400.1244053073,1.0,0.0
74,298942.67237442924,3390.439850410672,100327.08664449246,0,0.0,0.2638806293628622,277571.4101268396,0.28719262977639115,1189801.883426517,282414.2028004462,4955.9970856448535,70864.95719736967,49255.37777702708,25415.243965472306,148271836.9463887,25414.591524925276,57231627.03239614,173631.35813718688,17790.214067447698,224320.17102449248,99,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1990,Aug04v1,CONUS,-1,19,1990,-1,-1,-1,71534.00856978848,100327.08664449246,3390.439850410672,224320.17102449248,1.0,0.0
94,304121.599086758,5374.500395784182,81144.26631159402,0,0.0,0.26104045964163736,277571.4101268396,0.27603138109639325,1189801.883426517,282414.2028004462,6010.821742278584,62682.197282473724,49255.37777702708,27889.86923403605,148271836.9463887,27889.393274343023,41750850.28177057,173631.35813718688,19522.575292040114,280468.55107201455,149,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1991,Aug04v1,CONUS,-1,19,1991,-1,-1,-1,91374.61823051007,81144.26631159402,5374.500395784182,280468.55107201455,1.0,0.0
679,293797.0072859745,2306.0914054643818,65141.635287595906,0,0.0,0.25685292529445597,277571.4101268396,0.2574973631627926,1189801.883426517,282414.2028004462,8392.81222269397,68973.10200285696,49255.37777702708,27587.751722314882,148271836.9463887,27587.213969570537,47171293.37791797,173631.35813718688,19311.04977869938,182450.61555204104,85,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1992,Aug04v1,CONUS,-1,19,1992,-1,-1,-1,60690.52781366904,65141.635287595906,2306.0914054643818,182450.61555204104,1.0,0.0
1409,303858.71552511415,169.64784577987376,84106.00448913519,0,0.0,0.2629793135138621,277571.4101268396,0.2832842066866996,1189801.883426517,282414.2028004462,5330.419594688591,64796.98772335608,49255.37777702708,29728.336357178625,148271836.9463887,29727.844815182503,43117719.04620465,173631.35813718688,20809.49137062775,44052.151305125095,20,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1993,Aug04v1,CONUS,-1,19,1993,-1,-1,-1,39326.09585585019,84106.00448913519,169.64784577987376,44052.151305125095,1.0,0.0
1637,300165.1826484018,43.30557604838417,90415.79884371217,0,0.0,0.26459623972049845,277571.4101268396,0.2837906342836385,1189801.883426517,282414.2028004462,4696.378604176684,90093.58047559217,49255.37777702708,27503.265453638232,148271836.9463887,27502.70496754772,49165446.647916235,173631.35813718688,19251.893477283404,45361.11864889285,5,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1994,Aug04v1,CONUS,-1,19,1994,-1,-1,-1,38062.66937586649,90415.79884371217,43.30557604838417,45361.11864889285,1.0,0.0
1674,304597.7723744292,7980.837905792406,87523.45370423583,0,0.0,0.26352530192303597,277571.4101268396,0.2796362636824091,1189801.883426517,282414.2028004462,10527.896719787712,65517.3172322887,49255.37777702708,28202.783330998383,148271836.9463887,28202.47150793542,27352900.265334506,173631.35813718688,19741.73005555479,235264.76512756673,216,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1995,Aug04v1,CONUS,-1,19,1995,-1,-1,-1,117437.99386266118,87523.45370423583,7980.837905792406,235264.76512756673,1.0,0.0
195,302336.11839708564,2326.206705243237,108731.22027966022,0,0.0,0.26656098729092004,277571.4101268396,0.30071228894722724,1189801.883426517,282414.2028004462,5009.584906846404,67800.5040886028,49255.37777702708,30853.138497643253,148271836.9463887,30852.373012970318,67147778.43871416,173631.35813718688,21596.66110907922,199085.24300712039,76,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1996,Aug04v1,CONUS,-1,19,1996,-1,-1,-1,60891.6863624557,108731.22027966022,2326.206705243237,199085.24300712039,1.0,0.0
795,298511.59600456624,646.2189874189761,97055.31814458821,0,0.0,0.26346008016396294,277571.4101268396,0.28956515566065244,1189801.883426517,282414.2028004462,8253.660753259182,62388.06536376178,49255.37777702708,29942.451811522555,148271836.9463887,29941.770565471666,59758425.538729906,173631.35813718688,20959.239395830165,76284.0282571294,50,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1997,Aug04v1,CONUS,-1,19,1997,-1,-1,-1,44091.807636104684,97055.31814458821,646.2189874189761,76284.0282571294,1.0,0.0
751,302805.7374429224,13110.847448032355,75366.0392684297,0,0.0,0.2647134692583764,277571.4101268396,0.2613096450421656,1189801.883426517,282414.2028004462,5728.817616437796,67814.5678302279,49255.37777702708,25646.30546693406,148271836.9463887,25645.997882016844,26981133.092781674,173631.35813718688,17952.19851741179,284634.22584825754,275,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1998,Aug04v1,CONUS,-1,19,1998,-1,-1,-1,168738.08493905124,75366.0392684297,13110.847448032355,284634.22584825754,1.0,0.0
508,300332.9057077626,170.78187500431247,114916.17722846432,0,0.0,0.26952310198963475,277571.4101268396,0.30253755292724566,1189801.883426517,282414.2028004462,4967.67303278905,80199.70210870587,49255.37777702708,26270.675607647176,148271836.9463887,26270.049515110597,54920398.0637149,173631.35813718688,18389.034660577418,75805.00575869053,14,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested1999,Aug04v1,CONUS,-1,19,1999,-1,-1,-1,39337.43026997711,114916.17722846432,170.78187500431247,75805.00575869053,1.0,0.0
1215,303179.88342440804,405.7637325484094,96537.37247360167,0,0.0,0.26564944974459803,277571.4101268396,0.29142427094198037,1189801.883426517,282414.2028004462,8554.419962927368,77763.2215126373,49255.37777702708,27740.25674384759,148271836.9463887,27739.92386535639,29199867.709648747,173631.35813718688,19417.946705749473,117062.37652030578,15,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested2000,Aug04v1,CONUS,-1,19,2000,-1,-1,-1,41687.25134391126,96537.37247360167,405.7637325484094,117062.37652030578,1.0,0.0
859,300386.00776255707,135.6984207310686,86878.38066887383,0,0.0,0.2665236620306841,277571.4101268396,0.28209007728539764,1189801.883426517,282414.2028004462,5203.723268498055,83983.67903176157,49255.37777702708,30061.985997552143,148271836.9463887,30061.221381514108,67071582.448320836,173631.35813718688,21042.854967059877,91761.82606388911,8,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested2001,Aug04v1,CONUS,-1,19,2001,-1,-1,-1,38986.60217237537,86878.38066887383,135.6984207310686,91761.82606388911,1.0,0.0
192,306273.04497716896,192.10170086133317,93595.50293927634,0,0.0,0.2699333133065723,277571.4101268396,0.2919699785137299,1189801.883426517,282414.2028004462,8205.767809523872,73940.18250525567,49255.37777702708,29815.55764105641,148271836.9463887,29814.961100843353,52328088.980797626,173631.35813718688,20870.472770590346,101520.00318781179,7,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested2002,Aug04v1,CONUS,-1,19,2002,-1,-1,-1,39550.63455486746,93595.50293927634,192.10170086133317,101520.00318781179,1.0,0.0
1228,301020.0848173516,2553.3424250844832,83151.90201764659,0,0.0,0.26609755344689456,277571.4101268396,0.2770270805637365,1189801.883426517,282414.2028004462,7687.742912811664,66902.83957124905,49255.37777702708,28815.93014372493,148271836.9463887,28815.400809103936,46432861.50544108,173631.35813718688,20170.780566372752,195297.17182584465,93,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested2003,Aug04v1,CONUS,-1,19,2003,-1,-1,-1,63163.04009777925,83151.90201764659,2553.3424250844832,195297.17182584465,1.0,0.0
1207,298534.8805783242,71.71368815436459,91813.31386586408,0,0.0,0.2630067437968984,277571.4101268396,0.2837104588029233,1189801.883426517,282414.2028004462,4471.126302962644,83322.7974222682,49255.37777702708,27159.733673342052,148271836.9463887,27159.18132798192,48451347.490174234,173631.35813718688,19011.426929587342,62927.91225409895,4,0.0,optimal,nYrs_20210220_SWBPGP_DYrs19_Tested2004,Aug04v1,CONUS,-1,19,2004,-1,-1,-1,38346.749912927975,91813.31386586408,71.71368815436459,62927.91225409895,1.0,0.0
