,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1044,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00344,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1054,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00210,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1060,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00250,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1084,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00041,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1154,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00025,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1156,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00422,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1193,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00110,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1240,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00000,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1254,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00024,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1262,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00202,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1286,301020.0848173516,0,0.26609755344689456,1211126.539601975,0.2770270805637365,1091570.3588804693,3321829.653242985,optimal,nYrs_20210220_SWB_iter00436,Jan29v1,CONUS,1,03,-1,-1,-1,59805.24647953268,321228.7113688047,0.0,0.0,1.0,0.0
1037,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00301,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1117,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00376,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1132,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00265,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1158,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00152,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1218,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00099,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1227,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00212,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1233,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00088,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1253,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00480,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1293,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00159,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1322,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00439,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1387,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00398,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1409,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00204,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1446,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00148,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1493,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00227,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1497,298534.8805783242,0,0.2630067437968984,452214.94483552856,0.2837104588029233,2131351.665174958,1382377.8410913635,optimal,nYrs_20210220_SWB_iter00340,Jan29v1,CONUS,1,04,-1,-1,-1,50954.884958386676,424507.65800410876,0.0,0.0,1.0,0.0
1052,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00425,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1083,306573.67842465756,0,0.263908294234211,595787.8633883296,0.2778754068242968,2634222.506226373,1501890.5847523967,optimal,nYrs_20210220_SWB_iter00279,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581911.8185773531,0.0,0.0,1.0,0.0
1168,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00044,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1243,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00132,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1248,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00092,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1326,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00322,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1329,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00151,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1342,306573.67842465756,0,0.263908294234211,595787.8633883296,0.2778754068242968,2634222.506226373,1501890.5847523967,optimal,nYrs_20210220_SWB_iter00244,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581911.8185773531,0.0,0.0,1.0,0.0
1346,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00479,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1355,306573.67842465756,0,0.263908294234211,595787.8633883296,0.2778754068242968,2634222.506226373,1501890.5847523967,optimal,nYrs_20210220_SWB_iter00315,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581911.8185773531,0.0,0.0,1.0,0.0
1367,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00248,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1400,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00447,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1424,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00349,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1434,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00406,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1476,306573.67842465756,0,0.263908294234211,595787.8633883297,0.2778754068242968,2634222.5062263724,1501890.5847523971,optimal,nYrs_20210220_SWB_iter00065,Jan29v1,CONUS,1,05,-1,-1,-1,62004.116275699365,581703.744086957,0.0,0.0,1.0,0.0
1070,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00145,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1300,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00306,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1365,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00263,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1370,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00205,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1404,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00261,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1462,301608.11278538813,0,0.2662303199285058,846774.5934560833,0.29154296017985637,1123952.6209090925,2643108.0830443953,optimal,nYrs_20210220_SWB_iter00414,Jan29v1,CONUS,1,06,-1,-1,-1,49942.350328071814,249691.527262324,0.0,0.0,1.0,0.0
1059,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00387,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1100,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00408,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1145,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00496,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1163,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00456,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1197,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00320,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1307,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00075,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1340,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00063,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1375,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00144,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1413,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00182,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1435,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00011,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1451,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00251,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1468,308302.8090182648,0,0.2674591808935575,749063.6669451476,0.29241424879911904,2219196.6274197455,1715977.2370277664,optimal,nYrs_20210220_SWB_iter00175,Jan29v1,CONUS,1,07,-1,-1,-1,59205.721001658196,540410.4062402365,0.0,0.0,1.0,0.0
1026,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00068,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1064,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00009,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1299,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00040,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1374,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00247,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1444,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00103,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1481,304088.1985428051,0,0.2707288729496559,1200311.1425923735,0.3112675948006041,820674.1997839935,3784011.683846989,optimal,nYrs_20210220_SWB_iter00317,Jan29v1,CONUS,1,08,-1,-1,-1,58707.8779831864,272915.8789827789,0.0,0.0,1.0,0.0
1004,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00012,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1023,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00064,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1029,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00271,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1077,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00446,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1180,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00189,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1181,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00490,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1190,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00368,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1200,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00272,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1206,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00481,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1251,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00226,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1273,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00293,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1284,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00106,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1295,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00381,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1364,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00112,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1389,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00134,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1402,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00291,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1443,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00498,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1455,300992.27808219177,0,0.2671937081846535,265839.9843922379,0.2914569861661884,2301341.691639685,2691382.8752258727,optimal,nYrs_20210220_SWB_iter00329,Jan29v1,CONUS,1,09,-1,-1,-1,60537.56296815025,439724.7526109589,0.0,0.0,1.0,0.0
1045,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00476,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1067,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00061,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1078,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00491,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1124,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00402,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1133,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00401,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1165,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00256,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1171,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00156,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1211,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00391,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1281,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00083,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1305,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00153,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1376,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00286,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1399,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00093,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1407,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00133,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1494,314756.4660958904,0,0.265923764832733,644965.433483646,0.2921084441681488,2497410.337876338,2316893.400991272,optimal,nYrs_20210220_SWB_iter00050,Jan29v1,CONUS,1,10,-1,-1,-1,66533.22031886522,585630.7975597852,0.0,0.0,1.0,0.0
1006,310507.2966894977,0,0.2715464541660344,827055.8528210407,0.31382565288911207,1409980.2571144027,1974781.8614931996,optimal,nYrs_20210220_SWB_iter00207,Jan29v1,CONUS,1,11,-1,-1,-1,49314.757417556866,355613.4560724424,0.0,0.0,1.0,0.0
1040,310507.2966894977,0,0.2715464541660344,827055.8528210407,0.31382565288911207,1409980.2571144027,1974781.8614931996,optimal,nYrs_20210220_SWB_iter00120,Jan29v1,CONUS,1,11,-1,-1,-1,49314.757417556866,355613.4560724424,0.0,0.0,1.0,0.0
1447,310507.2966894977,0,0.2715464541660344,827055.8528210407,0.31382565288911207,1409980.2571144027,1974781.8614931996,optimal,nYrs_20210220_SWB_iter00122,Jan29v1,CONUS,1,11,-1,-1,-1,49314.757417556866,355613.4560724424,0.0,0.0,1.0,0.0
1453,310507.2966894977,0,0.2715464541660344,827055.8528210407,0.31382565288911207,1409980.2571144027,1974781.8614931996,optimal,nYrs_20210220_SWB_iter00081,Jan29v1,CONUS,1,11,-1,-1,-1,49314.757417556866,355613.4560724424,0.0,0.0,1.0,0.0
1030,304626.139571949,0,0.27001853277040194,693550.9180348219,0.29619830568552274,1940597.5345104178,1453052.5982819442,optimal,nYrs_20210220_SWB_iter00161,Jan29v1,CONUS,1,12,-1,-1,-1,51994.050736454345,457052.1715632295,0.0,0.0,1.0,0.0
1034,304626.139571949,0,0.27001853277040194,693550.9180348219,0.29619830568552274,1940597.5345104178,1453052.5982819442,optimal,nYrs_20210220_SWB_iter00437,Jan29v1,CONUS,1,12,-1,-1,-1,51994.050736454345,457052.1715632295,0.0,0.0,1.0,0.0
