Unnamed: 0,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
2246,304091.500684369,0,0.26485121342614154,379756.2325266485,0.28450027439217984,1055612.8828593614,188310.54406514065,61775.894671915936,377506104.55096203,292497.42074217484,optimal,nYrs_20210220_SWBPGP_iter00122,Jan29v1,CONUS,10,11-92-17-98-83-02-93-08-16-89,-1,-1,-1,44541.03189719853,71053.63867404817,0.0,0.0,1.0,0.0
2222,303371.55458629807,0,0.2645869240054886,309618.30166495877,0.2900256964404372,1132081.8154617015,284460.4724181577,55932.90657048918,193707149.8118792,250457.76865417094,optimal,nYrs_20210220_SWBPGP_iter00120,Jan29v1,CONUS,10,11-94-91-19-16-08-84-99-92-93,-1,-1,-1,42087.59110930629,81661.78842841745,0.0,0.0,1.0,0.0
2303,304539.665263326,0,0.2659634770139351,416987.9482188657,0.28333459605752065,1002095.853786308,486046.48698933533,63186.21491589813,211419655.4844605,237672.4430550562,optimal,nYrs_20210220_SWBPGP_iter00214,Jan29v1,CONUS,10,12-01-05-98-20-13-07-93-05-81,-1,-1,-1,42648.16526130942,63830.87173037683,0.0,0.0,1.0,0.0
2351,304985.2186188652,0,0.2649187439643982,331670.1834890381,0.2835550611039657,1095824.317523505,98877.40070674336,66754.92876235265,300156427.83917874,268734.8670595041,optimal,nYrs_20210220_SWBPGP_iter00034,Jan29v1,CONUS,10,12-01-16-80-93-80-03-02-83-06,-1,-1,-1,42309.96402414873,66665.07562025303,0.0,0.0,1.0,0.0
2352,303686.2777625696,0,0.26529501628765023,365531.95156695787,0.2814218328418281,1056016.3396650548,191868.29988345894,66145.60600888287,199564763.94459417,292454.66042557353,optimal,nYrs_20210220_SWBPGP_iter00297,Jan29v1,CONUS,10,12-02-04-81-99-86-85-89-80-89,-1,-1,-1,43848.130867916414,62702.847889442266,0.0,0.0,1.0,0.0
2314,303662.3317935031,0,0.2654206910264278,417779.44506990595,0.2842218670106884,1002939.1441461536,138242.5357910522,69605.75520463765,347275468.35033417,342488.9353153733,optimal,nYrs_20210220_SWBPGP_iter00017,Jan29v1,CONUS,10,12-05-98-02-97-90-13-96-86-80,-1,-1,-1,46973.93054254918,64614.997361357695,0.0,0.0,1.0,0.0
2644,304279.1795906273,0,0.2672810217683224,397735.2375140383,0.2930334795659713,981754.0590897282,126294.23556143613,69305.67744638858,232165744.27431175,345134.7961440769,optimal,nYrs_20210220_SWBPGP_iter00130,Jan29v1,CONUS,10,12-06-96-07-20-08-80-01-94-16,-1,-1,-1,45965.437364999256,62270.92610119235,0.0,0.0,1.0,0.0
2573,303851.2494642043,0,0.26673125843622925,352686.8394982642,0.2888455706088525,1071339.0641382784,109821.66502766275,64017.22765483893,307060134.371281,269625.464384436,optimal,nYrs_20210220_SWBPGP_iter00383,Jan29v1,CONUS,10,12-12-04-88-93-09-85-20-02-98,-1,-1,-1,42292.75322384161,72930.85901822124,0.0,0.0,1.0,0.0
2641,305007.0298075169,0,0.26828905917966245,335539.6471363613,0.2932960541272229,1081094.515021743,97384.32354868576,63172.891703610476,249599411.88538247,270052.4010108751,optimal,nYrs_20210220_SWBPGP_iter00362,Jan29v1,CONUS,10,12-12-18-02-94-11-20-01-17-12,-1,-1,-1,41885.05697045098,76339.49431282749,0.0,0.0,1.0,0.0
2317,304933.5466981563,0,0.26503396474278845,344258.0055671687,0.2931620692973319,1089148.4914144657,238350.21306547464,60693.377514169406,203516648.66907084,237808.08335076232,optimal,nYrs_20210220_SWBPGP_iter00409,Jan29v1,CONUS,10,12-14-09-88-14-05-19-85-06-91,-1,-1,-1,41036.21368842408,79089.77677730478,0.0,0.0,1.0,0.0
2306,305892.29277306324,0,0.2658236719491557,312944.3005572086,0.2953313084931055,1124910.5733366958,243754.0816723623,57452.939006368055,238541042.0192583,245873.8310976243,optimal,nYrs_20210220_SWBPGP_iter00191,Jan29v1,CONUS,10,12-14-11-11-88-04-19-09-82-18,-1,-1,-1,41674.72964908898,84909.3086694379,0.0,0.0,1.0,0.0
2445,303674.9239457831,0,0.26485757403412424,358493.3806299005,0.2884707024807721,1074769.4173559777,338226.36590787646,65524.460760121154,196110637.402524,252002.06861643703,optimal,nYrs_20210220_SWBPGP_iter00483,Jan29v1,CONUS,10,12-15-99-95-84-79-81-11-17-93,-1,-1,-1,42720.33487888063,66580.8488724878,0.0,0.0,1.0,0.0
2340,304468.65194132674,0,0.2660097073688797,356423.384518403,0.2861857808118397,1098014.8342380251,114804.27671078892,61407.05880401867,343288175.62279576,256270.74395948087,optimal,nYrs_20210220_SWBPGP_iter00482,Jan29v1,CONUS,10,12-17-98-05-20-16-13-86-13-95,-1,-1,-1,42075.512223610436,78657.67146219657,0.0,0.0,1.0,0.0
2492,303982.7222944019,0,0.26671337618458146,397879.72237659077,0.2920189933151557,996120.1692118215,128106.61834382033,67724.22155009549,251107286.22371402,344228.9413810917,optimal,nYrs_20210220_SWBPGP_iter00141,Jan29v1,CONUS,10,12-80-16-09-90-15-08-79-96-20,-1,-1,-1,46173.71155409528,66200.05897023494,0.0,0.0,1.0,0.0
2186,304324.0255795911,0,0.2646699726920938,356553.0623038499,0.27853013404319404,1095221.4169552345,202931.72663087986,60699.930289875934,263377257.45102543,288295.79707532586,optimal,nYrs_20210220_SWBPGP_iter00229,Jan29v1,CONUS,10,12-87-93-13-06-95-19-92-18-89,-1,-1,-1,44230.24296234998,69972.94175304915,0.0,0.0,1.0,0.0
2660,303231.8865886486,0,0.26455194303636265,366773.4179887994,0.2856971181515948,1042853.5265227895,188585.94358461452,66203.48924508995,257688933.85572472,293850.9726682279,optimal,nYrs_20210220_SWBPGP_iter00161,Jan29v1,CONUS,10,12-92-14-89-93-19-16-09-81-09,-1,-1,-1,43932.21467262857,64776.95848671827,0.0,0.0,1.0,0.0
2243,305148.7931038416,0,0.26493497096737123,393671.61173102213,0.2843609980839997,1025232.5136680679,292512.87220531533,62180.64185737538,192424972.4865169,230684.17767802835,optimal,nYrs_20210220_SWBPGP_iter00437,Jan29v1,CONUS,10,12-97-85-80-87-79-16-95-07-19,-1,-1,-1,40736.58426820443,64082.961231562374,0.0,0.0,1.0,0.0
2387,303373.1103236556,0,0.2645398313372078,382651.09034642077,0.2819228931808257,1069668.6047771163,190787.0265691439,69584.49170208897,201597883.1743737,291006.37723895325,optimal,nYrs_20210220_SWBPGP_iter00243,Jan29v1,CONUS,10,12-99-06-82-07-15-98-89-95-86,-1,-1,-1,44353.91042298782,69257.11778452151,0.0,0.0,1.0,0.0
2393,305883.6577902519,0,0.2644974330306463,369083.1544830668,0.2830371562364521,1072859.780535151,157195.22436547215,70973.94387940037,215467666.7144827,274516.5397401045,optimal,nYrs_20210220_SWBPGP_iter00290,Jan29v1,CONUS,10,13-00-10-16-79-87-94-81-15-10,-1,-1,-1,43093.026942906516,66945.01055028843,0.0,0.0,1.0,0.0
2201,305790.08326487767,0,0.2654260016804532,341771.1366781638,0.2825420384788349,1147944.4899174406,75560.24127170729,68280.06397146589,209911086.9464866,275190.3548827273,optimal,nYrs_20210220_SWBPGP_iter00095,Jan29v1,CONUS,10,13-11-13-87-10-80-87-79-17-84,-1,-1,-1,43215.57748534143,84325.03076633137,0.0,0.0,1.0,0.0
2481,305341.90513504884,0,0.2661861045194557,368630.96459309454,0.28760412030792937,1065191.278225302,233914.62413570308,64978.175104317685,191097364.22351053,240614.64870625068,optimal,nYrs_20210220_SWBPGP_iter00253,Jan29v1,CONUS,10,13-13-03-05-88-20-20-93-83-07,-1,-1,-1,41247.07041547664,72493.19445290769,0.0,0.0,1.0,0.0
2632,303205.92487218115,0,0.263942606701427,411304.74688580417,0.2874838955260225,998695.6407495885,134250.30007578235,79959.96620131203,231386517.3778593,343218.75620895124,optimal,nYrs_20210220_SWBPGP_iter00268,Jan29v1,CONUS,10,13-14-99-81-05-86-90-15-96-93,-1,-1,-1,46749.62196156893,63803.742440254355,0.0,0.0,1.0,0.0
2447,302897.0317688378,0,0.2642385672058618,313101.07073114096,0.2845283580733805,1121951.5428402368,61550.149759350315,68019.85029390545,249831191.78928903,279335.5350352337,optimal,nYrs_20210220_SWBPGP_iter00163,Jan29v1,CONUS,10,13-18-08-16-90-10-97-92-01-92,-1,-1,-1,42654.64361157752,72344.84697894748,0.0,0.0,1.0,0.0
2399,304746.2007824619,0,0.2638814673120736,374914.94495716685,0.2780203668928942,1071775.2019538777,193149.1994509653,64974.36979325659,263917537.363216,290782.9296560257,optimal,nYrs_20210220_SWBPGP_iter00197,Jan29v1,CONUS,10,13-79-87-89-80-91-16-86-81-16,-1,-1,-1,44350.31879354872,66021.32879335259,0.0,0.0,1.0,0.0
2535,304157.71651602304,0,0.2655032483734937,358536.8774617673,0.2857442042942373,1058303.2871904464,194090.7035331128,60963.16278905946,224692276.5892486,292212.0792109318,optimal,nYrs_20210220_SWBPGP_iter00241,Jan29v1,CONUS,10,13-85-01-83-94-17-20-13-89-19,-1,-1,-1,43697.70832891875,68301.02870022912,0.0,0.0,1.0,0.0
2583,304607.44010131434,0,0.2653675251608433,417943.3834810885,0.2823518285951668,1004661.42315544,138261.31316945096,74858.78251709485,240773052.64289933,342392.9065392299,optimal,nYrs_20210220_SWBPGP_iter00094,Jan29v1,CONUS,10,13-90-86-96-98-06-80-10-02-98,-1,-1,-1,46782.98960350461,60317.111821662205,0.0,0.0,1.0,0.0
2562,303908.9516055464,0,0.2636718144287464,302861.9878494891,0.2813499570672805,1166224.555220223,252769.7342636963,58821.85051877,199480153.37754697,240188.94621515268,optimal,nYrs_20210220_SWBPGP_iter00030,Jan29v1,CONUS,10,13-97-18-80-18-20-92-95-82-04,-1,-1,-1,41822.11772089818,78486.8964036814,0.0,0.0,1.0,0.0
2658,303303.6959918788,0,0.2633403511296249,365989.2789046871,0.2857002138456208,1054145.4870296442,164128.5426113748,66507.76693276747,264969299.7156127,269438.1853328321,optimal,nYrs_20210220_SWBPGP_iter00035,Jan29v1,CONUS,10,14-00-87-00-88-97-06-95-15-82,-1,-1,-1,42531.937590734175,66257.5792385529,0.0,0.0,1.0,0.0
2204,301170.7896027185,0,0.2644908581444547,357772.257927078,0.2866427018802682,1043167.0462716802,249985.96798715426,59884.043297379554,203214603.46406072,263361.04476349475,optimal,nYrs_20210220_SWBPGP_iter00333,Jan29v1,CONUS,10,14-01-01-92-04-84-97-13-13-00,-1,-1,-1,42050.835140349685,67719.20701184795,0.0,0.0,1.0,0.0
2546,302864.89728231105,0,0.26535660952650003,354249.4447343633,0.28763340122057585,1089612.8745037087,114022.08426972092,61743.85069921568,274513460.1719982,257278.2072714108,optimal,nYrs_20210220_SWBPGP_iter00171,Jan29v1,CONUS,10,14-03-05-86-16-08-90-03-98-99,-1,-1,-1,41717.18418743613,75759.85602988557,0.0,0.0,1.0,0.0
2315,302737.23451892385,0,0.2639460196383355,308921.08261363,0.287216495498014,1142208.6580431522,286966.661343886,57083.377589913944,304228179.1014005,248988.14948681524,optimal,nYrs_20210220_SWBPGP_iter00445,Jan29v1,CONUS,10,14-06-94-84-04-95-04-16-98-88,-1,-1,-1,42623.86637062353,82102.78274493154,0.0,0.0,1.0,0.0
2515,304004.32519852143,0,0.2642944040851474,332538.6933090525,0.2833637390356551,1108487.1015104873,211787.06899660852,67189.24549105494,220503200.88844964,286888.63386221306,optimal,nYrs_20210220_SWBPGP_iter00424,Jan29v1,CONUS,10,14-08-87-82-20-05-83-93-89-79,-1,-1,-1,44134.57248244882,71831.64843978702,0.0,0.0,1.0,0.0
2279,303943.8718983762,0,0.2657729488576085,404920.7217134766,0.2900253398900546,1025748.1384182123,129653.0755153386,71753.80190243732,227333185.11621672,342360.72607576265,optimal,nYrs_20210220_SWBPGP_iter00193,Jan29v1,CONUS,10,14-08-90-98-14-96-12-93-80-98,-1,-1,-1,46704.892557940526,73881.07497266987,0.0,0.0,1.0,0.0
2483,303341.4456655711,0,0.2640718470021888,386702.2144352796,0.2868823703993456,1027018.360522368,503714.9806108,62954.9936893472,248421440.02499783,234292.72442080203,optimal,nYrs_20210220_SWBPGP_iter00302,Jan29v1,CONUS,10,14-13-14-05-09-91-81-03-04-91,-1,-1,-1,42660.980854290174,68745.35320427656,0.0,0.0,1.0,0.0
2313,304032.7131708653,0,0.2665094050685539,358499.38690497854,0.2888585978063223,1097422.2888794504,369079.6173825593,56642.469034814094,260761216.35442117,218017.8227063702,optimal,nYrs_20210220_SWBPGP_iter00056,Jan29v1,CONUS,10,14-79-09-20-12-98-13-05-93-85,-1,-1,-1,41256.526466991,86401.32461945852,0.0,0.0,1.0,0.0
2534,304010.45899489004,0,0.2640874344432845,358046.689737788,0.2851757067263547,1069093.1475282814,196652.7831148712,64216.660951522674,239223528.11303616,291067.4885582106,optimal,nYrs_20210220_SWBPGP_iter00209,Jan29v1,CONUS,10,14-80-89-15-97-84-20-90-83-02,-1,-1,-1,43981.8103069001,69504.96754594096,0.0,0.0,1.0,0.0
2344,306085.06903359806,0,0.2648882674041608,372620.6129529555,0.28548030630238463,1090988.842750817,198057.93032967264,69314.89600884245,167379354.97969952,288744.7464504072,optimal,nYrs_20210220_SWBPGP_iter00287,Jan29v1,CONUS,10,14-80-99-95-86-89-05-18-15-11,-1,-1,-1,44330.832207698964,77712.07132913926,0.0,0.0,1.0,0.0
2252,302432.9230786784,0,0.2638782442749205,288271.9983927832,0.29028307952461185,1162077.348619817,297603.98003028776,55880.905893009476,232125089.03653857,246104.84557198625,optimal,nYrs_20210220_SWBPGP_iter00029,Jan29v1,CONUS,10,14-83-01-17-17-97-84-11-01-04,-1,-1,-1,42235.21141598428,86292.66080864209,0.0,0.0,1.0,0.0
2453,303534.9399415845,0,0.2646687675686267,359806.3689980735,0.2870833050763018,1085076.322131365,199842.2448722117,68599.50120094739,190475747.80817592,289371.9833056439,optimal,nYrs_20210220_SWBPGP_iter00310,Jan29v1,CONUS,10,14-83-91-95-89-97-16-12-01-99,-1,-1,-1,44157.756588403856,77187.60303295357,0.0,0.0,1.0,0.0
2498,302734.7687328767,0,0.2628846231514382,379606.86412263796,0.2779551861458097,1078950.6449023786,193630.17655063226,65218.722129772184,232703802.71427357,290021.7435725123,optimal,nYrs_20210220_SWBPGP_iter00325,Jan29v1,CONUS,10,14-87-15-86-83-89-01-94-94-94,-1,-1,-1,44385.624727096925,71475.48205901185,0.0,0.0,1.0,0.0
2212,303828.4264900511,0,0.2657892184969524,328371.85541670537,0.2965210612259128,1092674.3308897736,94603.75179700993,61648.295382308606,266082111.01163036,259373.8838663011,optimal,nYrs_20210220_SWBPGP_iter00346,Jan29v1,CONUS,10,14-91-17-12-86-14-99-12-13-14,-1,-1,-1,41328.220298640364,81512.37074920973,0.0,0.0,1.0,0.0
2500,304348.2081278539,0,0.2662020288864471,371281.2195066617,0.2878869025114514,1044867.5396506632,187943.33873784298,65023.79649677242,265441653.5716692,293637.3132785189,optimal,nYrs_20210220_SWBPGP_iter00048,Jan29v1,CONUS,10,14-99-87-14-13-98-11-91-06-89,-1,-1,-1,44002.02912379541,68707.56173258746,0.0,0.0,1.0,0.0
2418,305006.8639246282,0,0.26560470039507245,348550.6869605682,0.2892394435474651,1060562.3823535405,150966.1493977688,62436.00986667488,228773655.60410893,270572.1538292376,optimal,nYrs_20210220_SWBPGP_iter00211,Jan29v1,CONUS,10,15-01-94-80-99-19-14-20-18-00,-1,-1,-1,42070.13513149337,68964.26999720807,0.0,0.0,1.0,0.0
2290,304187.0588537387,0,0.26426321812359665,384911.53515585815,0.2813067932567993,1079223.9588711916,192399.31499334867,64572.436374617246,189454385.6505337,289992.7359719081,optimal,nYrs_20210220_SWBPGP_iter00136,Jan29v1,CONUS,10,15-06-12-82-06-10-91-06-87-89,-1,-1,-1,44274.078681048115,74565.47442009886,0.0,0.0,1.0,0.0
2653,305209.5924899653,0,0.2656426347495562,311939.0451327999,0.2909969867865706,1132766.4172488195,283927.40956482856,55619.47099528866,191641668.75506184,250358.4106415881,optimal,nYrs_20210220_SWBPGP_iter00390,Jan29v1,CONUS,10,15-16-84-11-13-18-11-08-79-92,-1,-1,-1,42104.614407716625,83067.12832825491,0.0,0.0,1.0000000000013274,-1.3273826482418372e-12
2428,303297.4058764485,0,0.2641264134870227,433033.97830457357,0.2853059689515735,961469.234870291,150271.55624358595,79528.29961170036,212900126.8842653,343241.1146346834,optimal,nYrs_20210220_SWBPGP_iter00010,Jan29v1,CONUS,10,15-81-06-09-15-79-92-08-10-96,-1,-1,-1,46510.76460319759,56064.13426948693,0.0,0.0,1.0,0.0
2297,302261.1908543264,0,0.26475932218627085,390251.7683277925,0.2893412530063016,1013941.3242160832,163612.93496239375,70788.05140449414,216748630.14885905,250662.78331114442,optimal,nYrs_20210220_SWBPGP_iter00126,Jan29v1,CONUS,10,15-82-15-17-08-94-20-90-09-09,-1,-1,-1,41114.552896500885,67651.80565480125,0.0,0.0,1.0,0.0
2332,305239.8004037777,0,0.2643053967664452,373500.32649366243,0.28624176444397265,1083422.5685929435,160268.79275020945,74741.6991607428,207826726.15212464,273212.793984743,optimal,nYrs_20210220_SWBPGP_iter00006,Jan29v1,CONUS,10,15-84-10-95-81-79-88-16-09-02,-1,-1,-1,43375.67217650148,76075.79316809653,0.0,0.0,1.0,0.0
2454,303342.35521631985,0,0.26375385012115354,371905.77961503173,0.2780640655146277,1074882.8360549929,194586.03541984316,64233.39521604662,218180437.32302505,290453.2789431211,optimal,nYrs_20210220_SWBPGP_iter00313,Jan29v1,CONUS,10,15-89-06-09-80-91-87-82-01-00,-1,-1,-1,44150.5470748563,68436.30697008982,0.0,0.0,1.0,0.0
2559,303364.26648640016,0,0.26479868199754514,397126.74626019533,0.286695489030572,997340.5798374113,128509.26866009255,76966.37245800592,236182321.21677583,344151.9911786862,optimal,nYrs_20210220_SWBPGP_iter00484,Jan29v1,CONUS,10,15-89-07-99-81-85-08-94-86-96,-1,-1,-1,46444.75417287631,56901.521793736974,0.0,0.0,1.0,0.0
2440,303981.4681654348,0,0.2664400820253127,408280.7878091688,0.2884828048509509,1007861.8296826215,131817.55680184654,72407.11545315686,160995667.7434433,343024.2446584171,optimal,nYrs_20210220_SWBPGP_iter00033,Jan29v1,CONUS,10,15-89-19-93-96-09-20-13-12-90,-1,-1,-1,46298.311214120185,69890.93643296468,0.0,0.0,1.0,0.0
2625,303189.61887154204,0,0.2649076079708997,374956.8930760933,0.2838415101474223,1044174.0726080386,186890.5985857436,66550.48366308586,244389895.29431733,293710.8665406748,optimal,nYrs_20210220_SWBPGP_iter00062,Jan29v1,CONUS,10,15-90-83-94-08-98-01-89-11-90,-1,-1,-1,44016.21054914988,64989.89182072501,0.0,0.0,1.0,0.0
2482,303558.71057973,0,0.2650990800959587,373321.193941688,0.28674800041091336,1052629.3123271216,169549.1477193257,65917.65848334544,240164102.9401582,268881.44348802866,optimal,nYrs_20210220_SWBPGP_iter00105,Jan29v1,CONUS,10,16-01-16-85-79-98-12-15-00-97,-1,-1,-1,42510.531811260014,72148.47299693694,0.0,0.0,1.0,0.0
2536,305487.3832466466,0,0.2666636684066491,399855.78500656,0.2930371063768694,993214.962961596,127088.44045668207,75810.21547632776,217407232.221134,344412.1218576188,optimal,nYrs_20210220_SWBPGP_iter00155,Jan29v1,CONUS,10,16-11-13-97-05-13-13-05-16-96,-1,-1,-1,46313.852344455714,64447.02174799682,0.0,0.0,1.0,0.0
2180,303615.09212266305,0,0.2638038484779418,398127.9184481387,0.2868209706568949,983876.3781860599,126441.30565594393,77052.0055775217,282675166.55360717,345000.9720185345,optimal,nYrs_20210220_SWBPGP_iter00129,Jan29v1,CONUS,10,16-12-96-81-04-19-93-00-93-86,-1,-1,-1,46454.962731272775,54522.45548915018,0.0,0.0,1.0,0.0
2529,305627.02734410664,0,0.2648087208324177,376867.1975945357,0.28422737066957704,1057300.6847806498,189396.68117501054,70537.92109809945,249732511.82469937,292318.3859747387,optimal,nYrs_20210220_SWBPGP_iter00142,Jan29v1,CONUS,10,16-19-10-89-10-97-01-01-95-81,-1,-1,-1,44349.451222179865,66191.21609204463,0.0,0.0,1.0,0.0
2172,304681.2313737567,0,0.26532186949122305,312365.9071581961,0.28834448082903713,1146998.5548893032,59763.94652278705,68090.63744022946,250901353.24241453,277251.8965408252,optimal,nYrs_20210220_SWBPGP_iter00432,Jan29v1,CONUS,10,16-20-10-83-03-09-90-94-12-19,-1,-1,-1,42916.00753305694,83520.52915328872,0.0,0.0,1.0,0.0
2592,304277.6554916986,0,0.26386322942472,397805.13565828826,0.28557951071347243,1003928.5397110559,129141.45711823857,71451.65387456457,258776108.53093213,343736.5853010557,optimal,nYrs_20210220_SWBPGP_iter00462,Jan29v1,CONUS,10,16-83-03-90-80-85-79-16-95-96,-1,-1,-1,46433.97433900028,59429.865187782314,0.0,0.0,1.0,0.0
2540,303966.9705573801,0,0.2637506772976839,368061.5717161333,0.2855066624960506,1049163.2198191474,166097.65821219975,63958.0004991217,290204964.63459134,269588.9962394886,optimal,nYrs_20210220_SWBPGP_iter00181,Jan29v1,CONUS,10,16-85-82-00-00-91-98-00-93-07,-1,-1,-1,42512.062313595554,66613.24595043683,0.0,0.0,1.0,0.0
2270,303627.31076056213,0,0.26462421900737426,355240.7240764323,0.28462461539770184,1068244.157958274,197144.39442295016,65911.01093891115,201590192.40005702,291157.55725254817,optimal,nYrs_20210220_SWBPGP_iter00324,Jan29v1,CONUS,10,16-89-09-84-13-06-00-83-79-95,-1,-1,-1,43853.84673320655,68036.18077637654,0.0,0.0,1.0,0.0
2584,303090.471370563,0,0.264467820944879,330916.1825019419,0.2886703575622878,1082663.7204818008,165651.49309128866,65156.76495869666,197587627.63510367,248701.96388641172,optimal,nYrs_20210220_SWBPGP_iter00101,Jan29v1,CONUS,10,16-91-13-01-08-82-11-92-17-93,-1,-1,-1,40969.92535465781,70212.6419770366,0.0,0.0,1.0,0.0
2353,302733.38500045607,0,0.26328262417068643,408176.1876481983,0.2812276601975776,999185.328287962,486405.9513842739,62388.92138462151,279052020.5406622,238067.1637102688,optimal,nYrs_20210220_SWBPGP_iter00058,Jan29v1,CONUS,10,16-91-92-20-91-81-91-07-04-01,-1,-1,-1,42721.574998259974,58690.83151904253,0.0,0.0,1.0,0.0
2327,302786.7893638851,0,0.2643300675761617,320161.31646810647,0.2880723344666793,1132585.80391805,281447.06531976553,55902.85264397048,235459443.96841535,250384.5943953688,optimal,nYrs_20210220_SWBPGP_iter00285,Jan29v1,CONUS,10,16-97-03-15-16-08-84-95-01-04,-1,-1,-1,42379.96152871395,82483.11561714027,0.0,0.0,1.0,0.0
2539,304971.05239138374,0,0.2618262351851519,415647.47861711064,0.2829481416993185,1006227.5799147593,488253.51600624935,64403.54655058414,217262568.03157684,237112.1353821975,optimal,nYrs_20210220_SWBPGP_iter00341,Jan29v1,CONUS,10,16-98-15-88-82-81-14-95-19-83,-1,-1,-1,42741.82509565705,62403.597472855196,0.0,0.0,1.0,0.0
2513,303884.6525876232,0,0.2658969463761884,321233.4806192517,0.2878566299535379,1105983.1622227572,66819.49819397146,65505.512470663154,255662256.50090283,280147.6389248714,optimal,nYrs_20210220_SWBPGP_iter00300,Jan29v1,CONUS,10,17-01-01-79-10-01-12-06-15-16,-1,-1,-1,42540.44831133962,73008.40588782233,0.0,0.0,1.0,0.0
2355,302989.0099858486,0,0.26583279171276264,396003.3824567145,0.2936851505542024,972301.0511013272,125649.78176671753,74506.10594542805,290703171.75747585,345729.46533969924,optimal,nYrs_20210220_SWBPGP_iter00487,Jan29v1,CONUS,10,17-02-99-81-90-96-99-14-93-07,-1,-1,-1,46216.91928369861,58962.55800484293,0.0,0.0,1.0,0.0
2524,301223.0126162473,0,0.263521213453192,376600.02376992797,0.2811363754046054,1041251.6354258307,298572.5254192156,64278.8476998821,216948134.1798469,259088.62591985433,optimal,nYrs_20210220_SWBPGP_iter00195,Jan29v1,CONUS,10,17-04-81-20-91-92-04-84-20-98,-1,-1,-1,42609.497169501745,65007.19021143407,0.0,0.0,1.0,0.0
2598,302417.8524491007,0,0.26566665747366897,357687.8384900376,0.28194094316036283,1105127.289487332,115647.42707047467,58781.87270603372,280396908.99938184,255420.5456864441,optimal,nYrs_20210220_SWBPGP_iter00116,Jan29v1,CONUS,10,17-13-98-79-20-86-87-09-09-94,-1,-1,-1,41839.07317062786,77614.72967700059,0.0,0.0,1.0,0.0
2171,305245.01806734194,0,0.2655764343061149,318435.24469562725,0.28732054678188085,1148825.954623299,245833.2422175311,54812.82633360809,236397893.99462232,242582.99287271532,optimal,nYrs_20210220_SWBPGP_iter00147,Jan29v1,CONUS,10,17-20-88-04-07-18-07-90-19-98,-1,-1,-1,41862.16060439804,85139.85968718286,0.0,0.0,1.0,0.0
2372,304414.6811222161,0,0.2647599943481121,372442.9850011098,0.2867022360303597,1052234.5409789472,182244.76457457754,65878.20307663026,251003675.13867489,249486.25769531602,optimal,nYrs_20210220_SWBPGP_iter00194,Jan29v1,CONUS,10,17-83-16-88-01-03-95-06-07-13,-1,-1,-1,41489.680719007,67902.31478267389,0.0,0.0,1.0,0.0
2523,306484.02167761954,0,0.26543465594084964,367542.05442093435,0.2900802663546773,1051220.0397768666,310348.3888771128,61211.346939002,291465903.1088313,257073.30156965676,optimal,nYrs_20210220_SWBPGP_iter00037,Jan29v1,CONUS,10,17-84-18-19-11-81-19-02-07-12,-1,-1,-1,42775.44969250223,70388.91977579269,0.0,0.0,1.0,0.0
2527,301814.2781275664,0,0.2648166605995473,368919.9743710526,0.2862647199446895,1071639.0163766737,334564.37481272104,63416.56706378125,249282415.79540128,252444.4847215721,optimal,nYrs_20210220_SWBPGP_iter00417,Jan29v1,CONUS,10,17-84-81-03-97-81-01-79-20-08,-1,-1,-1,42948.88898098512,78212.54022508445,0.0,0.0,1.0,0.0
2457,305412.2609583105,0,0.2639272285203469,313223.1889532936,0.281830131000786,1130023.0574511972,67908.96150820694,68831.51945390947,238693444.40066332,278078.18784252496,optimal,nYrs_20210220_SWBPGP_iter00429,Jan29v1,CONUS,10,17-86-80-00-80-93-10-03-90-80,-1,-1,-1,42745.371847898365,67834.44403276911,0.0,0.0,1.0,0.0
2361,305918.76199443074,0,0.2636108423308193,373427.480299415,0.28196430412487183,1086728.988891479,196896.94777849954,68282.65317814954,228897268.0956473,289196.6309824766,optimal,nYrs_20210220_SWBPGP_iter00477,Jan29v1,CONUS,10,18-05-82-98-89-14-16-05-15-19,-1,-1,-1,44486.24060141324,72014.33052639799,0.0,0.0,1.0,0.0
2487,303383.69564523484,0,0.2650059244831341,320399.63662135147,0.2876612844532048,1135335.8197040798,64741.169642850335,68093.75776190012,222042718.43919656,277703.951807269,optimal,nYrs_20210220_SWBPGP_iter00392,Jan29v1,CONUS,10,18-08-08-17-92-10-92-99-91-12,-1,-1,-1,42803.780768782715,82273.632960077,0.0,0.0,1.0,0.0
2179,305368.7783940473,0,0.26567533906086416,375304.2599772802,0.2872066015202888,1056205.5804777322,189529.65397776602,67654.76393958625,251825695.08937356,292434.55923614517,optimal,nYrs_20210220_SWBPGP_iter00237,Jan29v1,CONUS,10,18-10-89-94-05-82-90-11-20-06,-1,-1,-1,44224.58769900743,70450.64345857981,0.0,0.0,1.0,0.0
2285,305966.83125684556,0,0.26544874094956394,329671.7503158153,0.2818910215764903,1106990.5004564906,212146.9332254444,65487.8194097377,264806936.3115644,287047.4015636801,optimal,nYrs_20210220_SWBPGP_iter00157,Jan29v1,CONUS,10,18-10-93-89-80-80-01-01-93-99,-1,-1,-1,44186.490253705284,66625.69971980543,0.0,0.0,1.0,0.0
