BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2017,6,2,24,538691.5
2017,6,3,4,487622.0
2017,6,3,8,389936.5
2017,6,3,12,355821.5
2017,6,3,16,415505.0
2017,6,3,20,489554.5
2017,6,3,24,516726.25
2017,6,4,4,476618.0
2017,6,4,8,386451.25
2017,6,4,12,349265.0
2017,6,4,16,401754.5
2017,6,4,20,483305.0
2017,6,4,24,510192.0
2017,6,5,4,479011.5
2017,6,5,8,391744.0
2017,6,5,12,384263.0
2017,6,5,16,464910.25
2017,6,5,20,526534.75
2017,6,5,24,539744.75
2017,6,6,4,495551.25
2017,6,6,8,394576.5
2017,6,6,12,379870.25
2017,6,6,16,453418.75
2017,6,6,20,512817.0
2017,6,6,24,531319.5
2017,6,7,4,487888.75
2017,6,7,8,387605.75
2017,6,7,12,373372.75
2017,6,7,16,440569.25
2017,6,7,20,496885.75
2017,6,7,24,521287.0
2017,6,8,4,481530.25
2017,6,8,8,384167.0
2017,6,8,12,368889.75
2017,6,8,16,440013.75
2017,6,8,20,501122.5
2017,6,8,24,526386.25
2017,6,9,4,482695.25
2017,6,9,8,384046.75
2017,6,9,12,368395.25
2017,6,9,16,444669.75
2017,6,9,20,517838.0
2017,6,9,24,546647.75
2017,6,10,4,492877.5
2017,6,10,8,393986.0
2017,6,10,12,359267.25
2017,6,10,16,426008.5
2017,6,10,20,513336.0
2017,6,10,24,546568.25
2017,6,11,4,499734.0
2017,6,11,8,404713.5
2017,6,11,12,362059.25
2017,6,11,16,435055.75
2017,6,11,20,534646.0
2017,6,11,24,573224.0
2017,6,12,4,530937.75
2017,6,12,8,427017.0
2017,6,12,12,411783.5
2017,6,12,16,516092.0
2017,6,12,20,614192.5
2017,6,12,24,635881.5
2017,6,13,4,572167.75
2017,6,13,8,451075.0
2017,6,13,12,428839.75
2017,6,13,16,526576.25
2017,6,13,20,617553.75
2017,6,13,24,634090.25
2017,6,14,4,568995.0
2017,6,14,8,449399.5
2017,6,14,12,425007.75
