BEGIN_DATA
year,month,day,hour,demand (MW)
2015,8,11,16,91615
2015,8,11,17,95884
2015,8,11,18,99541
2015,8,11,19,102378
2015,8,11,20,104627
2015,8,11,21,105860
2015,8,11,22,106671
2015,8,11,23,106385
2015,8,11,24,105019
2015,8,12,1,102516
2015,8,12,2,98923
2015,8,12,3,97233
2015,8,12,4,92496
2015,8,12,5,85005
2015,8,12,6,78500
2015,8,12,7,73730
2015,8,12,8,70411
2015,8,12,9,68215
2015,8,12,10,67351
2015,8,12,11,68225
2015,8,12,12,71884
2015,8,12,13,75517
2015,8,12,14,79350
2015,8,12,15,83778
2015,8,12,16,87816
2015,8,12,17,92535
2015,8,12,18,96577
2015,8,12,19,99894
2015,8,12,20,102836
2015,8,12,21,104783
2015,8,12,22,106190
2015,8,12,23,106600
2015,8,12,24,105616
2015,8,13,1,103187
2015,8,13,2,99537
2015,8,13,3,97990
2015,8,13,4,93283
2015,8,13,5,85987
2015,8,13,6,79497
2015,8,13,7,74589
2015,8,13,8,71210
2015,8,13,9,69012
2015,8,13,10,68039
2015,8,13,11,68911
2015,8,13,12,72646
2015,8,13,13,76602
2015,8,13,14,80281
2015,8,13,15,84700
2015,8,13,16,89370
2015,8,13,17,94250
2015,8,13,18,98527
2015,8,13,19,102497
2015,8,13,20,106087
2015,8,13,21,108259
2015,8,13,22,109714
2015,8,13,23,109850
2015,8,13,24,108733
2015,8,14,1,106101
2015,8,14,2,102770
2015,8,14,3,101690
2015,8,14,4,97050
2015,8,14,5,89724
2015,8,14,6,82747
2015,8,14,7,77694
2015,8,14,8,74186
2015,8,14,9,71668
2015,8,14,10,70455
2015,8,14,11,71329
2015,8,14,12,75127
2015,8,14,13,79260
2015,8,14,14,83201
2015,8,14,15,87968
2015,8,14,16,93222
2015,8,14,17,98081
2015,8,14,18,102979
2015,8,14,19,107142
2015,8,14,20,110509
2015,8,14,21,112888
2015,8,14,22,114321
2015,8,14,23,113984
2015,8,14,24,111978
2015,8,15,1,108136
2015,8,15,2,103705
2015,8,15,3,101032
2015,8,15,4,96074
2015,8,15,5,88965
2015,8,15,6,82095
2015,8,15,7,76716
2015,8,15,8,72792
2015,8,15,9,69791
2015,8,15,10,67983
2015,8,15,11,67516
2015,8,15,12,68279
2015,8,15,13,68916
2015,8,15,14,72670
2015,8,15,15,79063
2015,8,15,16,85693
2015,8,15,17,91971
2015,8,15,18,96956
2015,8,15,19,100670
2015,8,15,20,103544
2015,8,15,21,105617
2015,8,15,22,107169
2015,8,15,23,107844
2015,8,15,24,107027
2015,8,16,1,103890
2015,8,16,2,99769
2015,8,16,3,97872
2015,8,16,4,93536
2015,8,16,5,86925
2015,8,16,6,80488
2015,8,16,7,75228
2015,8,16,8,71599
2015,8,16,9,68775
2015,8,16,10,67006
2015,8,16,11,66332
2015,8,16,12,66572
2015,8,16,13,66809
2015,8,16,14,70293
2015,8,16,15,76647
2015,8,16,16,83102
2015,8,16,17,89110
2015,8,16,18,94075
2015,8,16,19,97915
2015,8,16,20,100679
2015,8,16,21,102387
2015,8,16,22,103511
2015,8,16,23,104281
2015,8,16,24,103772
2015,8,17,1,101554
2015,8,17,2,98851
2015,8,17,3,97611
2015,8,17,4,92986
2015,8,17,5,86401
2015,8,17,6,79938
2015,8,17,7,75458
2015,8,17,8,72147
2015,8,17,9,70147
2015,8,17,10,69395
2015,8,17,11,70640
2015,8,17,12,75295
2015,8,17,13,80150
2015,8,17,14,84295
2015,8,17,15,88898
2015,8,17,16,93641
2015,8,17,17,98509
2015,8,17,18,102698
2015,8,17,19,106037
2015,8,17,20,108316
2015,8,17,21,108738
2015,8,17,22,108420
2015,8,17,23,107286
2015,8,17,24,105411
2015,8,18,1,102616
2015,8,18,2,100031
2015,8,18,3,98712
2015,8,18,4,93285
2015,8,18,5,85918
2015,8,18,6,79509
2015,8,18,7,74811
2015,8,18,8,71872
2015,8,18,9,69801
2015,8,18,10,69090
2015,8,18,11,70393
2015,8,18,12,74745
2015,8,18,13,79447
2015,8,18,14,82855
2015,8,18,15,86480
2015,8,18,16,90819
2015,8,18,17,95243
2015,8,18,18,98813
2015,8,18,19,101527
2015,8,18,20,103606
2015,8,18,21,104106
2015,8,18,22,103476
2015,8,18,23,102439
2015,8,18,24,100721
2015,8,19,1,98261
