BEGIN_DATA
year,month,day,hour,demand (MW)
2015,7,31,3,20126
2015,7,31,4,18420
2015,7,31,5,17020
2015,7,31,6,15892
2015,7,31,7,15155
2015,7,31,8,14721
2015,7,31,9,14593
2015,7,31,10,14519
2015,7,31,11,14748
2015,7,31,12,15375
2015,7,31,13,16710
2015,7,31,14,17993
2015,7,31,15,18931
2015,7,31,16,19824
2015,7,31,17,20417
2015,7,31,18,20752
2015,7,31,19,21141
2015,7,31,20,21434
2015,7,31,21,21597
2015,7,31,22,21691
2015,7,31,23,21560
2015,7,31,24,20913
2015,8,1,1,19990
2015,8,1,2,19328
2015,8,1,3,18443
2015,8,1,4,16833
2015,8,1,5,15149
2015,8,1,6,14020
2015,8,1,7,13160
2015,8,1,8,12546
2015,8,1,9,12651
2015,8,1,10,12682
2015,8,1,11,12829
2015,8,1,12,13520
2015,8,1,13,14035
2015,8,1,14,14937
2015,8,1,15,16201
2015,8,1,16,17091
2015,8,1,17,17755
2015,8,1,18,18301
2015,8,1,19,18580
2015,8,1,20,18713
2015,8,1,21,18739
2015,8,1,22,18658
2015,8,1,23,18662
2015,8,1,24,18484
2015,8,2,1,17971
2015,8,2,2,17742
2015,8,2,3,17151
2015,8,2,4,15868
2015,8,2,5,14440
2015,8,2,6,13318
2015,8,2,7,12790
2015,8,2,8,12646
2015,8,2,9,12462
2015,8,2,10,12302
2015,8,2,11,12228
2015,8,2,12,12367
2015,8,2,13,12898
2015,8,2,14,13412
2015,8,2,15,14412
2015,8,2,16,15298
2015,8,2,17,16054
2015,8,2,18,16661
2015,8,2,19,17131
2015,8,2,20,17506
2015,8,2,21,17947
2015,8,2,22,18469
2015,8,2,23,18881
2015,8,2,24,18851
2015,8,3,1,18387
2015,8,3,2,18292
2015,8,3,3,17637
2015,8,3,4,16173
2015,8,3,5,14944
2015,8,3,6,14348
2015,8,3,7,13980
2015,8,3,8,13871
2015,8,3,9,13495
2015,8,3,10,13616
2015,8,3,11,14143
2015,8,3,12,14814
2015,8,3,13,16303
2015,8,3,14,17647
2015,8,3,15,18723
2015,8,3,16,19726
2015,8,3,17,20530
2015,8,3,18,21155
2015,8,3,19,21813
2015,8,3,20,22243
2015,8,3,21,22567
2015,8,3,22,22788
2015,8,3,23,22673
2015,8,3,24,22003
2015,8,4,1,21228
